Location_Info,Latitude,Longitude,Date,WL(mbgl)
Karnataka Kalaburagi Afzalpur Karajagi,17.26670,76.21670,25-08-15,8.9
Karnataka Kalaburagi Afzalpur Mallabad,17.23330,76.41670,25-08-15,14.5
Karnataka Kalaburagi Afzalpur Mashal,17.29170,76.24170,25-08-15,10.8
Karnataka Kalaburagi Afzalpur Wadhalli,17.25420,76.59060,25-08-15,8.1
Karnataka Kalaburagi Aland Battarga,17.38330,76.56250,25-08-15,7.8
Karnataka Kalaburagi Aland Belamogi,17.64080,76.74470,25-08-15,9.8
Karnataka Kalaburagi Aland Dargasirur,17.64080,76.74470,25-08-15,11.6
Karnataka Kalaburagi Aland Kamalanagar,17.57500,76.75830,25-08-15,13.6
Karnataka Kalaburagi Aland Karhari,17.60830,76.78330,25-08-15,7.3
Karnataka Kalaburagi Aland Madan Hipperga,17.46670,76.38330,25-08-15,10.7
August month Depth to Water Level (In mbgl) Data of Unconfined Aquifer STATE_UT DISTRICT BLOCK VILLAGE_NA LATITUDE LONGITUDE Date WL(mbgl) Karnataka Kalaburagi Aland Mogha (B),17.51670,76.46670,25-08-15,12.5
Karnataka Kalaburagi Aland Nimberga,17.38330,76.57920,25-08-15,7.7
Karnataka Kalaburagi Chincholi Ainapur,17.60830,77.22500,25-08-15,3.5
Karnataka Kalaburagi Chincholi Chimmanchod,17.51670,77.29280,25-08-15,5.5
Karnataka Kalaburagi Chincholi Chincholi [R],17.41670,77.42080,25-08-15,8.3
Karnataka Kalaburagi Chincholi Kallur [K],17.38330,77.46670,25-08-15,4.7
Karnataka Kalaburagi Chincholi Kollur,17.53610,77.43470,25-08-15,4.9
Karnataka Kalaburagi Chincholi Nagaidlai,17.54780,77.41110,25-08-15,6.1
Karnataka Kalaburagi Chincholi Narnal,17.50640,77.26060,25-08-15,6.9
Karnataka Kalaburagi Chincholi Sulepeth,17.39580,77.35560,25-08-15,4.4
Karnataka Kalaburagi Chitapur Haldihal,17.22500,76.96670,25-08-15,3.7
Karnataka Kalaburagi Chitapur Ravoor,17.07500,77.00830,25-08-15,8.1
Karnataka Kalaburagi Chitapur Wadi,17.06250,76.99170,25-08-15,1.1
Karnataka Kalaburagi Jevargi Chigarhalli,16.88610,76.76110,25-08-15,2.6
Karnataka Kalaburagi Jevargi Jeratgi,17.01670,76.45000,25-08-15,2.9
Karnataka Kalaburagi Jevargi Mandewal,17.00080,76.54170,25-08-15,4.7
Karnataka Kalaburagi Jevargi Ravnoor,16.99170,76.72500,25-08-15,1.5
Karnataka Kalaburagi Jevargi Soan,16.99170,76.63330,25-08-15,3.3
Karnataka Kalaburagi Kalaburagi Ferozabad,17.08330,76.79580,25-08-15,14.2
Karnataka Kalaburagi Kalaburagi Jogur,17.10830,76.61670,25-08-15,8.6
Karnataka Kalaburagi Kalaburagi Kawalga (B),17.16670,76.71670,25-08-15,9.3
Karnataka Kalaburagi Kalaburagi Pattan,17.42500,76.72500,25-08-15,4.9
Karnataka Kalaburagi Kalaburagi Saradgi,17.29170,76.95830,25-08-15,4.3
Karnataka Kalaburagi Kalagi Kodli,17.37780,77.20830,25-08-15,10.6
Karnataka Kalaburagi Kalagi Mogha,17.48330,77.23330,25-08-15,0.8
Karnataka Kalaburagi Kalagi Rummungud,17.47280,77.20060,25-08-15,0.8
Karnataka Kalaburagi Kalagi Sasargaon,17.49580,77.21670,25-08-15,0.8
Karnataka Kalaburagi Kamalapur Kamalapur,17.58330,76.98330,25-08-15,0.8
Karnataka Kalaburagi Kamalapur Ladmugli,17.62080,76.87500,25-08-15,5.2
Karnataka Kalaburagi Kamalapur Mahagaon,17.56060,76.89530,25-08-15,4.7
Karnataka Kalaburagi Kamalapur Marguthi,17.61670,77.06670,25-08-15,0.8
Karnataka Kalaburagi Kamalapur Salgera (V.K.),17.63330,76.78330,25-08-15,9.9
Karnataka Kalaburagi Sedam Huda,17.17920,77.28470,25-08-15,7.7
Karnataka Kalaburagi Sedam Neelhalli,17.21670,77.23330,25-08-15,5.1
Karnataka Kalaburagi Shabad Martur,17.21670,76.88330,25-08-15,2.4
Karnataka Kalaburagi Yadrami Alur,16.88610,76.62220,25-08-15,11.4
Karnataka Kalaburagi Yadrami Shivapur,16.80220,76.63030,25-08-15,7.9
Karnataka Kalaburagi Yadrami Ukinal,16.75830,76.63330,25-08-15,6.9
Karnataka Kalaburagi Yadrami Yedravi,16.85420,76.53890,25-08-15,9.1
Karnataka Kodagu Kushalanagar Abyathamangala,12.33060,75.85610,25-08-15,2.7
Karnataka Kodagu Kushalanagar Chattahalli,12.36530,75.83610,25-08-15,8.2
Karnataka Kodagu Kushalanagar Cheerambane,12.43750,75.91810,25-08-15,9.4
August month Depth to Water Level (In mbgl) Data of Unconfined Aquifer STATE_UT DISTRICT BLOCK VILLAGE_NA LATITUDE LONGITUDE Date WL(mbgl) Karnataka Kodagu Kushalanagar Hosapatna,12.38140,75.90390,25-08-15,13.3
Karnataka Kodagu Kushalanagar Ketagal 7Th Main,12.43750,75.80690,25-08-15,8.1
Karnataka Kodagu Kushalanagar Kodagarahalli,12.43940,75.86190,25-08-15,1.6
Karnataka Kodagu Kushalanagar Kodge Koppalu,12.49610,75.95330,25-08-15,1.0
Karnataka Kodagu Kushalanagar Kushalanagara,12.45810,75.95810,25-08-15,2.7
Karnataka Kodagu Kushalanagar Madalapura,12.50420,75.94170,25-08-15,3.5
Karnataka Kodagu Kushalanagar Nanjarayapatna,12.37360,75.89720,25-08-15,1.1
Karnataka Kodagu Kushalanagar Palnuru Thyagatthuru,12.34000,75.87110,25-08-15,3.0
Karnataka Kodagu Kushalanagar Ponnathumattai,12.39810,75.84060,25-08-15,2.7
Karnataka Kodagu Kushalanagar Suntikoppa,12.44860,75.82360,25-08-15,3.5
Karnataka Kodagu Madikeri Aiyangeri,12.35250,75.57750,25-08-15,3.2
Karnataka Kodagu Madikeri Benguru 50 Okallu,12.35250,75.65470,25-08-15,10.4
Karnataka Kodagu Madikeri Bettageri,12.35220,75.68670,25-08-15,7.6
Karnataka Kodagu Madikeri Bhagamandala,12.38330,75.53330,25-08-15,1.0
Karnataka Kodagu Madikeri Cheyyandane,12.22780,75.69170,25-08-15,11.8
Karnataka Kodagu Madikeri Chhatamani,12.37810,75.57690,25-08-15,5.1
Karnataka Kodagu Madikeri Devarakolli,12.44940,75.63940,25-08-15,1.0
Karnataka Kodagu Madikeri Heravanadu,12.37920,75.70830,25-08-15,4.9
Karnataka Kodagu Madikeri Hoddur,12.31610,75.73970,25-08-15,4.6
Karnataka Kodagu Madikeri Kakkabe,12.25470,75.64310,25-08-15,3.5
Karnataka Kodagu Madikeri Katakeri,12.41890,75.70280,25-08-15,6.7
Karnataka Kodagu Madikeri Khagodu,12.37360,75.75640,25-08-15,0.8
Karnataka Kodagu Madikeri Madikeri A,12.41670,75.75000,25-08-15,0.6
Karnataka Kodagu Madikeri Marandodu,12.20830,75.67920,25-08-15,3.7
Karnataka Kodagu Madikeri Mekeri,12.51250,75.75420,25-08-15,11.2
Karnataka Kodagu Madikeri Napoklu,12.30420,75.69170,25-08-15,7.2
Karnataka Kodagu Madikeri Neerkolli,12.40580,75.76000,25-08-15,6.1
Karnataka Kodagu Madikeri Nelji,12.29780,75.63440,25-08-15,8.9
Karnataka Kodagu Madikeri P.Peraje,12.52280,75.43750,25-08-15,5.9
Karnataka Kodagu Ponnampet Ballamavathu,12.17170,75.88110,25-08-15,8.7
Karnataka Kodagu Ponnampet Basavanane,12.24860,76.05970,25-08-15,1.9
Karnataka Kodagu Ponnampet Begur,12.12030,75.93860,25-08-15,8.9
Karnataka Kodagu Ponnampet Devarapura,12.17920,75.92920,25-08-15,2.6
Karnataka Kodagu Ponnampet Gonikoppal (Ct),12.21670,75.94170,25-08-15,4.0
Karnataka Kodagu Ponnampet Haathuru,12.17170,75.88110,25-08-15,1.0
Karnataka Kodagu Ponnampet Hudikeri,12.08330,75.94580,25-08-15,6.3
Karnataka Kodagu Ponnampet Jodubeeti,12.15470,75.94030,25-08-15,6.8
Karnataka Kodagu Ponnampet Kaimane,11.99190,76.00440,25-08-15,5.9
Karnataka Kodagu Ponnampet Kunda,12.15110,75.88970,25-08-15,4.2
Karnataka Kodagu Ponnampet Ponnampet,12.17080,75.92920,25-08-15,7.7
Karnataka Kodagu Ponnampet Srimangala,12.01810,75.98890,25-08-15,9.6
Karnataka Kodagu Ponnampet T.Settigere,12.03420,75.97220,25-08-15,6.0
August month Depth to Water Level (In mbgl) Data of Unconfined Aquifer STATE_UT DISTRICT BLOCK VILLAGE_NA LATITUDE LONGITUDE Date WL(mbgl) Karnataka Kodagu Somvarpet Belur Basavanalli,12.57190,75.92860,25-08-15,4.9
Karnataka Kodagu Somvarpet Beluru,12.78940,75.92170,25-08-15,5.4
Karnataka Kodagu Somvarpet Gopalapura,12.70560,75.89810,25-08-15,3.1
Karnataka Kodagu Somvarpet Goudahalli,12.65970,75.88330,25-08-15,5.7
Karnataka Kodagu Somvarpet Huduguru,12.51420,75.86140,25-08-15,1.0
Karnataka Kodagu Somvarpet Igoor,12.53610,75.84560,25-08-15,2.8
Karnataka Kodagu Somvarpet Khowdikatte,12.61890,75.86810,25-08-15,13.4
Karnataka Kodagu Somvarpet Kodlipet,12.80000,75.88330,25-08-15,5.6
Karnataka Kodagu Somvarpet Nilwagilu,12.78170,75.94640,25-08-15,3.7
Karnataka Kodagu Somvarpet Shanivarasante,12.72500,75.89580,25-08-15,4.8
Karnataka Kodagu Somvarpet Shivaralli,12.75780,75.90030,25-08-15,8.1
Karnataka Kodagu Somvarpet Somvarpet1,12.60000,75.83330,25-08-15,12.4
Karnataka Kodagu Virajpet Ammathi,12.24170,75.86670,25-08-15,7.2
Karnataka Kodagu Virajpet Basavanahalli A,12.25000,75.85000,25-08-15,1.8
Karnataka Kodagu Virajpet Bittangala,12.16720,75.84330,25-08-15,1.3
Karnataka Kodagu Virajpet Devanageri,12.24170,75.80280,25-08-15,7.1
Karnataka Kodagu Virajpet Hosuru Betekeri,12.22140,75.88110,25-08-15,7.0
Karnataka Kodagu Virajpet Ingilgere,12.27280,75.86580,25-08-15,9.8
Karnataka Kodagu Virajpet Kaarekaadu,12.21140,75.89890,25-08-15,1.8
Karnataka Kodagu Virajpet Kadanga,12.22420,75.74110,25-08-15,12.3
Karnataka Kodagu Virajpet Kakotu Parambu,12.25580,75.76030,25-08-15,9.7
Karnataka Kodagu Virajpet Ontiangadi,12.26280,75.83140,25-08-15,7.0
Karnataka Kodagu Virajpet Siddapura-A,12.25000,75.85000,25-08-15,10.1
Karnataka Kodagu Virajpet Titimathi,12.25830,75.92920,25-08-15,2.4
Karnataka Kodagu Virajpet Virajpet1,12.20000,75.80000,25-08-15,10.1
Karnataka Kolar Bangarapet Bhimganapalli,12.84170,78.16940,25-08-15,9.5
Karnataka Kolar Bangarapet Budikote,12.90530,78.13170,25-08-15,6.7
Karnataka Kolar Bangarapet Budikunte,12.90580,78.12970,25-08-15,7.5
Karnataka Kolar Bangarapet Thoralakki,12.92080,78.15140,25-08-15,4.8
Karnataka Kolar K G F Gadarajhalli,12.96440,78.30940,25-08-15,4.2
Karnataka Kolar Kolar Antarganga,13.14080,78.10670,25-08-15,4.8
Karnataka Kolar Kolar Arabi Kottanuru,13.12110,78.04250,25-08-15,7.2
Karnataka Kolar Kolar Kendatti,13.13500,78.13610,25-08-15,5.0
Karnataka Kolar Kolar Nelam,13.16250,78.10830,25-08-15,5.0
Karnataka Kolar Kolar Vadagere,13.04750,78.09640,25-08-15,7.5
Karnataka Kolar Malur Mitiganahalli,12.98860,78.10030,25-08-15,0.1
Karnataka Kolar Mulbagal Angondanahalli,13.07000,78.36000,25-08-15,8.8
Karnataka Kolar Mulbagal Avani,13.06670,78.43330,25-08-15,10.9
Karnataka Kolar Mulbagal Avani,13.06940,78.43330,25-08-15,2.5
Karnataka Kolar Mulbagal Bairakur,13.23690,78.48920,25-08-15,7.3
Karnataka Kolar Mulbagal Bevahalli,13.21000,78.33000,25-08-15,5.0
Karnataka Kolar Mulbagal Devarayasamudra,13.12360,78.30000,25-08-15,7.2
August month Depth to Water Level (In mbgl) Data of Unconfined Aquifer STATE_UT DISTRICT BLOCK VILLAGE_NA LATITUDE LONGITUDE Date WL(mbgl) Karnataka Kolar Mulbagal Gudpalli,13.31330,78.48000,25-08-15,7.5
Karnataka Kolar Mulbagal Keilolli,13.12000,78.29000,25-08-15,7.0
Karnataka Kolar Mulbagal Kurudmale,13.06000,78.37000,25-08-15,3.3
Karnataka Kolar Mulbagal Mallasandra,13.17830,78.35220,25-08-15,3.1
Karnataka Kolar Mulbagal Mudiyanur,13.23000,78.31000,25-08-15,13.6
Karnataka Kolar Mulbagal Mulbagal,13.16110,78.38940,25-08-15,2.0
Karnataka Kolar Mulbagal Nangali,13.18750,78.52920,25-08-15,7.3
Karnataka Kolar Mulbagal Pethandahalli,13.24170,78.49170,25-08-15,5.6
Karnataka Kolar Mulbagal Sangasandra,13.22360,78.41110,25-08-15,9.3
Karnataka Kolar Mulbagal Tatikal,13.20420,78.50000,25-08-15,5.5
Karnataka Koppal Gangavathi Gangavati,15.45000,76.52220,25-08-15,3.6
Karnataka Koppal Gangavathi Herur,15.49390,76.50720,25-08-15,2.5
Karnataka Koppal Gangavathi Kesarhatti,15.50830,76.49580,25-08-15,3.8
Karnataka Koppal Gangavathi Lingadhalli,15.41670,76.40000,25-08-15,9.0
Karnataka Koppal Gangavathi Marali,15.47220,76.57500,25-08-15,8.8
Karnataka Koppal Kanakagiri Akalkumpi,15.61670,76.49170,25-08-15,5.8
Karnataka Koppal Kanakagiri Kanakgiri,15.56670,76.41670,25-08-15,5.4
Karnataka Koppal Karatagi Jaratgi,15.58940,76.65250,25-08-15,2.7
Karnataka Koppal Karatagi Karatgi,15.60830,76.65830,25-08-15,4.3
Karnataka Koppal Karatagi Siddapur,15.52920,76.63330,25-08-15,9.0
Karnataka Koppal Koppal Basapur,15.36670,76.25000,25-08-15,7.8
Karnataka Koppal Koppal Halgera,15.38330,76.09170,25-08-15,14.7
Karnataka Koppal Koppal Hosabandiharlapur,15.37500,76.37080,25-08-15,1.5
Karnataka Koppal Koppal Hoshalli,15.31250,76.31670,25-08-15,1.2
Karnataka Koppal Koppal Igalkere,15.34440,76.32500,25-08-15,2.5
Karnataka Koppal Koppal Irkalagada,15.46720,76.22060,25-08-15,4.4
Karnataka Koppal Koppal Jabbalgudda,15.43330,76.36670,25-08-15,5.2
Karnataka Koppal Koppal Koppal,15.35000,76.15000,25-08-15,4.5
Karnataka Koppal Koppal Tinakanakallu,15.39170,76.18330,25-08-15,10.7
Karnataka Koppal Kukunoor Bhanapur,15.38060,76.04170,25-08-15,15.5
Karnataka Koppal Kukunoor Itagi,15.44360,75.96860,25-08-15,7.2
Karnataka Koppal Kukunoor Kuknoor,15.49080,75.98890,25-08-15,5.0
Karnataka Koppal Kukunoor Manapura,15.43110,75.95060,25-08-15,5.9
Karnataka Koppal Kukunoor Rajora,15.54170,75.92500,25-08-15,9.6
Karnataka Koppal Kukunoor Talakal,15.37750,76.01860,25-08-15,14.5
Karnataka Koppal Kushtagi Hanamsagar,15.83330,76.08330,25-08-15,14.4
Karnataka Koppal Kushtagi K.Gonal,15.83890,76.29170,25-08-15,4.6
Karnataka Koppal Kushtagi K.Hosur,15.82780,76.28330,25-08-15,5.2
Karnataka Koppal Kushtagi Kengunti,15.80830,76.25830,25-08-15,4.1
Karnataka Koppal Kushtagi Kyadiguppa,15.90000,76.18330,25-08-15,8.9
Karnataka Koppal Kushtagi Mudenoor,15.83330,76.28330,25-08-15,7.3
Karnataka Koppal Kushtagi Tawargera,15.76670,76.41670,25-08-15,7.0
August month Depth to Water Level (In mbgl) Data of Unconfined Aquifer STATE_UT DISTRICT BLOCK VILLAGE_NA LATITUDE LONGITUDE Date WL(mbgl) Karnataka Koppal Kushtagi Umalimulur,15.78330,76.41670,25-08-15,7.1
Karnataka Koppal Yelburga Bandi,15.73330,76.05830,25-08-15,9.9
Karnataka Koppal Yelburga Murdi,15.58330,76.15000,25-08-15,9.9
Karnataka Koppal Yelburga Sanganhal,15.57080,75.98780,25-08-15,8.4
Karnataka Koppal Yelburga Yelburga,15.61570,76.00410,25-08-15,11.1
Karnataka Mandya Krishnarajpet Krishnarajapet,12.66670,76.48330,25-08-15,11.0
Karnataka Mandya Krishnarajpet Maravanahalli,12.67860,76.54690,25-08-15,8.8
Karnataka Mandya Krishnarajpet Sundahalli,12.82750,76.40330,25-08-15,0.6
Karnataka Mandya Krishnarajpet Tendekere,12.56670,76.53330,25-08-15,3.4
Karnataka Mandya Maddur Anjabhuvanahalli,12.47280,77.12000,25-08-15,5.6
Karnataka Mandya Maddur Basavanapura,12.56670,76.99170,25-08-15,3.7
Karnataka Mandya Maddur Besegarahalli Cross,12.63330,76.98330,25-08-15,3.6
Karnataka Mandya Maddur Bharati Nagar,12.46750,77.03470,25-08-15,1.4
Karnataka Mandya Maddur Chapura Doddi,12.62220,77.02030,25-08-15,10.2
Karnataka Mandya Maddur Chikka Arasinkere,12.51750,77.03390,25-08-15,3.1
Karnataka Mandya Maddur Hagalahalli,12.47280,77.12000,25-08-15,5.6
Karnataka Mandya Maddur Honnanayakanathalli,12.45470,77.09310,25-08-15,3.7
Karnataka Mandya Maddur Hunnada Doddi,12.52060,77.03250,25-08-15,0.8
Karnataka Mandya Maddur Kawdley,12.76670,76.93330,25-08-15,2.9
Karnataka Mandya Maddur Koppa,12.71670,76.96670,25-08-15,1.5
Karnataka Mandya Maddur Maddur,12.58610,77.04310,25-08-15,1.2
Karnataka Mandya Maddur Shivapura,12.53140,77.05310,25-08-15,1.4
Karnataka Mandya Malvalli Anchedoddi,12.39530,77.07720,25-08-15,2.3
Karnataka Mandya Malvalli Bachenahalli,12.33280,77.08750,25-08-15,6.8
Karnataka Mandya Malvalli Hadli,12.40000,77.13330,25-08-15,6.4
Karnataka Mandya Malvalli Hebbani,12.32500,77.13330,25-08-15,27.0
Karnataka Mandya Malvalli Shivanasamudra,12.25000,77.09970,25-08-15,1.9
Karnataka Mandya Mandya Basaralu,12.71670,76.78330,25-08-15,5.2
Karnataka Mandya Mandya Bilidegilu,12.62500,76.86670,25-08-15,5.9
Karnataka Mandya Mandya G.Kundipatna,12.59030,76.88110,25-08-15,2.3
Karnataka Mandya Mandya Gopalapura,12.55280,76.88810,25-08-15,3.9
Karnataka Mandya Mandya Halebudanur,12.54440,76.95830,25-08-15,5.2
Karnataka Mandya Mandya Kallahallimandya,12.50000,76.86670,25-08-15,2.4
Karnataka Mandya Mandya Mandya,12.53080,76.89750,25-08-15,3.2
Karnataka Mandya Mandya Yaliyur,12.50830,76.83060,25-08-15,2.6
Karnataka Mandya Nagamangala Baligatta,12.74860,76.63720,25-08-15,5.5
Karnataka Mandya Nagamangala Bindiganavale,12.87810,76.63610,25-08-15,5.3
Karnataka Mandya Nagamangala Chunchunahalli,13.02110,76.73810,25-08-15,4.3
Karnataka Mandya Nagamangala Devalapura,12.81530,76.86940,25-08-15,10.0
Karnataka Mandya Nagamangala Karadahalli,12.77500,76.80830,25-08-15,14.8
Karnataka Mandya Nagamangala Nagamangala,12.82500,76.75830,25-08-15,1.6
Karnataka Mandya Nagamangala Nelligere,12.95000,76.80000,25-08-15,4.2
August month Depth to Water Level (In mbgl) Data of Unconfined Aquifer STATE_UT DISTRICT BLOCK VILLAGE_NA LATITUDE LONGITUDE Date WL(mbgl) Karnataka Mandya Pandavapura Ankegowdanakoppalu,12.51670,76.55000,25-08-15,0.9
Karnataka Mandya Pandavapura Bydarahalli,12.50330,76.75500,25-08-15,2.3
Karnataka Mandya Pandavapura Devegowdana Koppalu,12.49750,76.69440,25-08-15,1.2
Karnataka Mandya Pandavapura Haralahalli,12.49030,76.67920,25-08-15,2.2
Karnataka Mandya Pandavapura Haravoo,12.46250,76.62780,25-08-15,5.0
Karnataka Mandya Pandavapura Melukote,12.65560,76.64720,25-08-15,4.5
Karnataka Mandya Pandavapura Tirumala Sagara Chatra,12.54860,76.67140,25-08-15,4.7
Karnataka Mandya Shrirangapattana Arakere,12.41670,76.80000,25-08-15,1.5
Karnataka Mandya Shrirangapattana Chikapalya,12.40860,76.76970,25-08-15,0.6
Karnataka Mandya Shrirangapattana Darasaguppe,12.45330,76.69140,25-08-15,0.9
Karnataka Mandya Shrirangapattana Kodiyala,12.45830,76.84170,25-08-15,4.3
Karnataka Mandya Shrirangapattana Mahadevapura,12.40000,76.76670,25-08-15,5.7
Karnataka Mandya Shrirangapattana Mandya Koppalu,12.39170,76.80000,25-08-15,0.3
Karnataka Mandya Shrirangapattana Naguvanahalli,12.38890,76.68330,25-08-15,0.6
Karnataka Mandya Shrirangapattana Srirangapatna,12.42080,76.68470,25-08-15,3.9
Karnataka Mysuru Heggadadevankote Hampapur,12.12080,76.46670,25-08-15,8.3
Karnataka Mysuru Heggadadevankote Hanagodu,12.14170,76.29170,25-08-15,3.6
Karnataka Mysuru Heggadadevankote Heggadadevanakote,12.09060,76.32970,25-08-15,9.6
Karnataka Mysuru Heggadadevankote Saragur,12.12080,76.46670,25-08-15,6.1
Karnataka Mysuru Hunsur Anechowkur,12.31390,76.45280,25-08-15,10.3
Karnataka Mysuru Hunsur Hosaramanahalli,12.36670,76.42220,25-08-15,15.1
Karnataka Mysuru Hunsur Huduguru,12.35060,76.29110,25-08-15,4.6
Karnataka Mysuru Hunsur Hunsur,12.30560,76.27500,25-08-15,2.7
Karnataka Mysuru Hunsur Koimuthur Colony,12.25030,76.33140,25-08-15,4.6
Karnataka Mysuru Hunsur Krishnarajanagara,12.32500,76.28330,25-08-15,3.6
Karnataka Mysuru Hunsur Rathnapuri,12.23890,76.34170,25-08-15,1.7
Karnataka Mysuru Krishnarajanagara Badakanakoppalu,12.51140,76.38970,25-08-15,8.8
Karnataka Mysuru Krishnarajanagara Bheerya,12.50000,76.26970,25-08-15,4.0
Karnataka Mysuru Krishnarajanagara Chamundibetta,12.56250,76.25860,25-08-15,3.4
Karnataka Mysuru Krishnarajanagara Gargeswari,12.50000,76.35000,25-08-15,12.8
Karnataka Mysuru Krishnarajanagara Hampapura,12.49250,76.39720,25-08-15,5.1
Karnataka Mysuru Krishnarajanagara Mayagowdanahalli,12.50060,76.24220,25-08-15,5.9
Karnataka Mysuru Krishnarajanagara Saligrama,12.50420,76.29170,25-08-15,3.4
Karnataka Mysuru Mysuru Kalasthavadi,12.36110,76.66110,25-08-15,8.0
Karnataka Mysuru Mysuru Mysore,12.35830,76.53750,25-08-15,15.1
Karnataka Mysuru Mysuru Siddalingapura,12.35830,76.66110,25-08-15,2.3
Karnataka Mysuru Nanjangud Allampur,12.13080,76.74000,25-08-15,2.3
Karnataka Mysuru Nanjangud Beeredevanapura,11.93360,76.52580,25-08-15,1.5
Karnataka Mysuru Nanjangud Bettadapura,12.09170,76.51670,25-08-15,6.9
Karnataka Mysuru Nanjangud Chikkayyanachathra,12.07220,76.68330,25-08-15,0.3
Karnataka Mysuru Nanjangud Deviramanahalli,12.10280,76.67780,25-08-15,2.5
Karnataka Mysuru Nanjangud Gandhigrama,12.11530,76.60170,25-08-15,1.9
August month Depth to Water Level (In mbgl) Data of Unconfined Aquifer STATE_UT DISTRICT BLOCK VILLAGE_NA LATITUDE LONGITUDE Date WL(mbgl) Karnataka Mysuru Nanjangud Guluru,12.11110,76.70560,25-08-15,0.6
Karnataka Mysuru Nanjangud Hullahalli,12.09500,76.66890,25-08-15,6.1
Karnataka Mysuru Nanjangud Ibjala,12.11280,76.44690,25-08-15,2.4
Karnataka Mysuru Nanjangud Kahalli,12.16360,76.84110,25-08-15,8.8
Karnataka Mysuru Nanjangud Kannenuru,12.09720,76.51390,25-08-15,9.1
Karnataka Mysuru Nanjangud Motha,12.09440,76.47780,25-08-15,2.4
Karnataka Mysuru Nanjangud Palya,12.09500,76.66890,25-08-15,0.9
Karnataka Mysuru Nanjangud Piriyapatna,12.11670,76.68330,25-08-15,11.0
Karnataka Mysuru Nanjangud Vidyapitha,12.10560,76.70830,25-08-15,2.0
Karnataka Mysuru Piriyapatna Attigod,12.49170,76.13610,25-08-15,19.0
Karnataka Mysuru Piriyapatna Bylakuppe,12.49170,76.21110,25-08-15,2.2
Karnataka Mysuru Piriyapatna Depuru,12.46250,76.07310,25-08-15,6.7
Karnataka Mysuru Piriyapatna Kamalapura,12.33330,76.10830,25-08-15,3.0
Karnataka Mysuru Piriyapatna Kittur,12.47780,76.10000,25-08-15,7.7
Karnataka Mysuru Piriyapatna Konasuru,12.44810,76.07110,25-08-15,4.1
Karnataka Mysuru Piriyapatna Kundanahalli,12.37500,76.03890,25-08-15,8.1
Karnataka Mysuru Piriyapatna Muguru,12.33610,76.16110,25-08-15,7.0
Karnataka Mysuru Piriyapatna Punnadahalli Koppalu,12.39470,76.04670,25-08-15,6.2
Karnataka Mysuru Piriyapatna Ranganathapura,12.42500,76.00000,25-08-15,6.0
Karnataka Mysuru Saraguru Mulluru,11.98330,76.47920,25-08-15,12.3
Karnataka Mysuru Tirumakudal-Narsipur Alaguda,12.20190,76.91060,25-08-15,2.0
Karnataka Mysuru Tirumakudal-Narsipur Bevinahalli,12.30670,76.88500,25-08-15,3.8
Karnataka Mysuru Tirumakudal-Narsipur Hunugunahalli,12.25470,76.91060,25-08-15,4.5
Karnataka Mysuru Tirumakudal-Narsipur Kethupura,12.30000,76.88810,25-08-15,3.5
Karnataka Raichur Devadurga Arkera,16.27500,76.95080,25-08-15,10.9
Karnataka Raichur Devadurga Gabbur,16.30000,77.15830,25-08-15,2.0
Karnataka Raichur Devadurga Galaga,16.26720,76.84140,25-08-15,2.6
Karnataka Raichur Devadurga Hemanur,16.34720,76.95390,25-08-15,2.8
Karnataka Raichur Devadurga Jalhalli,16.36670,76.78330,25-08-15,0.9
Karnataka Raichur Devadurga Kakargal,16.35000,77.06670,25-08-15,4.8
Karnataka Raichur Devadurga Mustoor,16.31250,77.01670,25-08-15,0.1
Karnataka Raichur Devadurga Vachanayakana Thanda,16.28640,76.88560,25-08-15,1.1
Karnataka Raichur Devadurga Vanukuni,16.40060,76.98280,25-08-15,0.6
Karnataka Raichur Lingsugur Asha Tanda,16.05640,76.38830,25-08-15,5.4
Karnataka Raichur Lingsugur Bomanhal,16.07220,76.34440,25-08-15,2.3
Karnataka Raichur Lingsugur Chattra,15.88610,76.45000,25-08-15,10.1
