Location_Info,Latitude,Longitude,Date,WL(mbgl)
Madhya Pradesh Pandhurna Pandhurna Rajna,21.54028,78.63889,31-08-15,2.6
Madhya Pradesh Pandhurna Sausar Ramakona,21.70194,78.84250,31-08-15,2.7
Madhya Pradesh Pandhurna Sausar Sausar,21.65194,78.80278,31-08-15,7.8
Madhya Pradesh Pandhurna Sausar Sausar,21.65194,78.80278,31-08-15,8.0
Madhya Pradesh Pandhurna Sausar Sausar,21.65528,78.80556,31-08-15,8.7
Madhya Pradesh Pandhurna Sausar Silwanighati,21.78806,78.83056,31-08-15,1.7
Madhya Pradesh Panna Ajaigarh Ajaigarh,24.99028,80.26750,31-08-15,8.2
Madhya Pradesh Panna Ajaigarh Banahari Kalan,24.85361,80.17861,31-08-15,6.0
Madhya Pradesh Panna Ajaigarh Bariyarpur,24.84944,80.09500,31-08-15,5.8
Madhya Pradesh Panna Ajaigarh Pandepurwa,24.84167,80.26694,31-08-15,4.3
Madhya Pradesh Panna Ajaigarh Sinhai,24.92000,80.22528,31-08-15,11.7
August month Depth to Water Level (In mbgl) Data of Unconfined Aquifer STATE_UT DISTRICT BLOCK VILLAGE_NA LATITUDE LONGITUDE Date WL(mbgl) Madhya Pradesh Panna Gunour Amanganj,24.42139,80.03389,31-08-15,4.7
Madhya Pradesh Panna Gunour Gunaur,24.46278,80.25139,31-08-15,3.2
Madhya Pradesh Panna Gunour Salleha,24.41333,80.40250,31-08-15,0.4
Madhya Pradesh Panna Panna Akolau,24.61944,80.13222,31-08-15,2.1
Madhya Pradesh Panna Panna Backchur,24.72222,80.10167,31-08-15,5.1
Madhya Pradesh Panna Panna Badagaon,24.62361,80.34556,31-08-15,5.7
Madhya Pradesh Panna Panna Bahera,24.66222,80.25472,31-08-15,4.4
Madhya Pradesh Panna Panna Barrachh,24.54528,80.17333,31-08-15,6.6
Madhya Pradesh Panna Panna Madla,24.72944,80.01056,31-08-15,3.4
Madhya Pradesh Panna Panna Panna,24.70556,80.18056,31-08-15,6.7
Madhya Pradesh Panna Panna Tara,24.53306,80.08889,31-08-15,5.1
Madhya Pradesh Panna Pawai Hathkuri,24.24583,80.06889,31-08-15,4.6
Madhya Pradesh Panna Pawai Kharmora,24.12194,80.26111,31-08-15,1.5
Madhya Pradesh Panna Pawai Mohendra,24.19056,79.96611,31-08-15,5.6
Madhya Pradesh Panna Pawai Powai,24.26472,80.16528,31-08-15,17.6
Madhya Pradesh Panna Pawai Semaria,24.26583,79.90000,31-08-15,5.5
Madhya Pradesh Panna Pawai Semaria,24.26861,79.90000,31-08-15,4.5
Madhya Pradesh Panna Shahnagar Dharampura,23.97917,80.31472,31-08-15,5.7
Madhya Pradesh Panna Shahnagar Kuankheda,23.90139,79.92278,31-08-15,0.6
Madhya Pradesh Panna Shahnagar Raipura,23.90361,79.95194,31-08-15,2.6
Madhya Pradesh Panna Shahnagar Saharan,24.08056,79.96528,31-08-15,0.5
Madhya Pradesh Panna Shahnagar Takhori,23.98778,79.95056,31-08-15,0.9
Madhya Pradesh Raisen Badi Bareli,23.00556,78.23417,31-08-15,14.0
Madhya Pradesh Raisen Badi Bori,23.03056,78.08333,31-08-15,3.0
Madhya Pradesh Raisen Badi Harsili,23.00806,78.14583,31-08-15,7.5
Madhya Pradesh Raisen Begamganj Begumganj,23.60667,78.34861,31-08-15,7.1
Madhya Pradesh Raisen Begamganj Padahjir,23.57333,78.40389,31-08-15,7.0
Madhya Pradesh Raisen Begamganj Paloha,23.53194,78.29583,31-08-15,3.2
Madhya Pradesh Raisen Begamganj Sultanganj,23.50250,78.55500,31-08-15,4.7
Madhya Pradesh Raisen Gairatganj Dehgaon,23.31917,78.09056,31-08-15,4.6
Madhya Pradesh Raisen Gairatganj Gairatganj,23.40972,78.21944,31-08-15,1.2
Madhya Pradesh Raisen Gairatganj Gairatganj,23.40833,78.22611,31-08-15,2.5
Madhya Pradesh Raisen Gairatganj Garhi,23.39444,78.14222,31-08-15,2.2
Madhya Pradesh Raisen Obaidallaganj Barkheda,22.91667,77.65111,31-08-15,4.9
Madhya Pradesh Raisen Obaidallaganj Chiklod,23.10556,77.72278,31-08-15,2.3
Madhya Pradesh Raisen Obaidallaganj Goharganj,23.02611,77.67861,31-08-15,3.2
Madhya Pradesh Raisen Obaidallaganj Hathi Palan,23.07639,77.75333,31-08-15,2.9
Madhya Pradesh Raisen Obaidallaganj Maindwa,23.12194,77.54639,31-08-15,2.8
Madhya Pradesh Raisen Obaidallaganj Sultanpur,23.13556,77.93194,31-08-15,1.4
Madhya Pradesh Raisen Obaidallaganj Tamot,23.00667,77.63917,31-08-15,2.7
Madhya Pradesh Raisen Sanchi Khadera,23.30389,77.94556,31-08-15,1.2
Madhya Pradesh Raisen Sanchi Kharwai,23.26694,77.66333,31-08-15,3.1
August month Depth to Water Level (In mbgl) Data of Unconfined Aquifer STATE_UT DISTRICT BLOCK VILLAGE_NA LATITUDE LONGITUDE Date WL(mbgl) Madhya Pradesh Raisen Sanchi Raisen,23.33611,77.78278,31-08-15,2.3
Madhya Pradesh Raisen Sanchi Salamatpurchoraha,23.45250,77.69750,31-08-15,3.2
Madhya Pradesh Raisen Sanchi Sanchi,23.48278,77.73889,31-08-15,7.0
Madhya Pradesh Raisen Sanchi Sanchi,23.48667,77.74111,31-08-15,1.2
Madhya Pradesh Raisen Silwani Dhangwan,23.22083,78.47778,31-08-15,9.5
Madhya Pradesh Raisen Silwani Siarmau,23.40083,78.55000,31-08-15,0.4
Madhya Pradesh Raisen Silwani Silwani,23.30000,78.43972,31-08-15,4.5
Madhya Pradesh Raisen Udaipura Deori,23.12361,78.68389,31-08-15,2.6
Madhya Pradesh Raisen Udaipura Khiria,23.09222,78.48333,31-08-15,4.0
Madhya Pradesh Raisen Udaipura Udaipura,23.07472,78.51278,31-08-15,6.4
Madhya Pradesh Rajgarh Biaora Barkheda,23.94194,76.95500,31-08-15,3.7
Madhya Pradesh Rajgarh Biaora Biora,23.91056,76.90833,31-08-15,3.9
Madhya Pradesh Rajgarh Biaora Biora,23.91333,76.91667,31-08-15,4.1
Madhya Pradesh Rajgarh Biaora Suthaliya,23.99556,77.13778,31-08-15,2.3
Madhya Pradesh Rajgarh Khilchipur Khilchipur,24.04250,76.57917,31-08-15,1.5
Madhya Pradesh Rajgarh Narsinghgarh Bhagaribunglow,23.79917,76.98472,31-08-15,2.8
Madhya Pradesh Rajgarh Narsinghgarh Ganayari,23.69056,77.00833,31-08-15,5.3
Madhya Pradesh Rajgarh Narsinghgarh Gandhigram,23.67417,77.06944,31-08-15,4.9
Madhya Pradesh Rajgarh Narsinghgarh Mandawar,23.70278,76.88250,31-08-15,5.4
Madhya Pradesh Rajgarh Narsinghgarh Narsinghgarh,23.70750,77.07583,31-08-15,6.6
Madhya Pradesh Rajgarh Narsinghgarh Pachor,23.71750,76.73833,31-08-15,1.2
Madhya Pradesh Rajgarh Narsinghgarh Pilukhedi,23.49111,77.06028,31-08-15,0.7
Madhya Pradesh Rajgarh Narsinghgarh Talen,23.57611,76.73472,31-08-15,3.9
Madhya Pradesh Rajgarh Rajgarh Bawari,23.98639,76.81611,31-08-15,1.9
Madhya Pradesh Rajgarh Rajgarh Rajgarh,24.00861,76.74139,31-08-15,11.0
Madhya Pradesh Rajgarh Sarangpur Bamangaon,23.88278,76.61861,31-08-15,1.1
Madhya Pradesh Rajgarh Sarangpur Khujner,23.77500,76.63194,31-08-15,2.6
Madhya Pradesh Rajgarh Sarangpur Sandavta,23.83361,76.52556,31-08-15,1.6
Madhya Pradesh Rajgarh Sarangpur Sarangpur,23.56667,76.46111,31-08-15,5.3
Madhya Pradesh Rajgarh Sarangpur Sarangpur,23.56944,76.47222,31-08-15,4.8
Madhya Pradesh Rajgarh Sarangpur Udhankheri,23.66444,76.62861,31-08-15,2.4
Madhya Pradesh Rajgarh Zirapur Chhapihera,23.89667,76.45333,31-08-15,1.6
Madhya Pradesh Rajgarh Zirapur Machalpur,24.13000,76.31389,31-08-15,2.1
Madhya Pradesh Rajgarh Zirapur Machalpur,24.13000,76.31389,31-08-15,2.0
Madhya Pradesh Rajgarh Zirapur Mohan,23.91528,76.41250,31-08-15,1.7
Madhya Pradesh Rajgarh Zirapur Zirapur,24.01611,76.37750,31-08-15,12.7
Madhya Pradesh Ratlam Alot Alot,23.75278,75.54722,31-08-15,18.5
Madhya Pradesh Ratlam Alot Alot,23.75778,75.52972,31-08-15,13.3
Madhya Pradesh Ratlam Alot Gul Balod,23.74861,75.47472,31-08-15,11.8
Madhya Pradesh Ratlam Alot Kharwa Kalan,23.61528,75.47806,31-08-15,8.9
Madhya Pradesh Ratlam Alot Malakhera,23.69722,75.44861,31-08-15,1.8
Madhya Pradesh Ratlam Alot Tal,23.72167,75.38333,31-08-15,2.8
August month Depth to Water Level (In mbgl) Data of Unconfined Aquifer STATE_UT DISTRICT BLOCK VILLAGE_NA LATITUDE LONGITUDE Date WL(mbgl) Madhya Pradesh Ratlam Bajna Bajna,23.30944,74.63778,31-08-15,5.7
Madhya Pradesh Ratlam Bajna Rajapur,23.34083,74.73000,31-08-15,2.6
Madhya Pradesh Ratlam Bajna Raoti,23.22583,74.83889,31-08-15,0.9
Madhya Pradesh Ratlam Bajna Raoti,23.22694,74.84222,31-08-15,2.5
Madhya Pradesh Ratlam Jaora Badawada,23.58472,75.25278,31-08-15,12.5
Madhya Pradesh Ratlam Jaora Dhodhar,23.77500,75.10833,31-08-15,1.6
Madhya Pradesh Ratlam Jaora Dhodhar,23.77472,75.10889,31-08-15,2.5
Madhya Pradesh Ratlam Jaora Jaora,23.62500,75.10972,31-08-15,8.7
Madhya Pradesh Ratlam Jaora Jaora,23.63333,75.12222,31-08-15,7.7
Madhya Pradesh Ratlam Jaora Mindli,23.69028,75.29167,31-08-15,1.7
Madhya Pradesh Ratlam Jaora Sindurkiya,23.66611,75.23528,31-08-15,3.7
Madhya Pradesh Ratlam Jaora Ukediya,23.58472,75.18028,31-08-15,4.1
Madhya Pradesh Ratlam Piploda Badoda,23.56278,74.93000,31-08-15,7.3
Madhya Pradesh Ratlam Piploda Barkheda,23.62500,75.03056,31-08-15,4.7
Madhya Pradesh Ratlam Piploda Nawabganj,23.53889,74.87833,31-08-15,5.1
Madhya Pradesh Ratlam Piploda Piploda,23.60722,74.94861,31-08-15,10.9
Madhya Pradesh Ratlam Piploda Sohangarh,23.58028,75.08000,31-08-15,2.7
Madhya Pradesh Ratlam Ratlam Dhannod,23.44028,74.97750,31-08-15,2.6
Madhya Pradesh Ratlam Ratlam Dharad,23.25000,75.11250,31-08-15,7.2
Madhya Pradesh Ratlam Ratlam Dharad,23.25000,75.10750,31-08-15,5.0
Madhya Pradesh Ratlam Ratlam Mewasa,23.49722,75.06722,31-08-15,5.7
Madhya Pradesh Ratlam Ratlam Mundri,23.20139,75.02056,31-08-15,7.3
Madhya Pradesh Ratlam Ratlam Namli,23.45472,75.06611,31-08-15,9.6
Madhya Pradesh Ratlam Ratlam Palsoda,23.40556,75.02000,31-08-15,5.8
Madhya Pradesh Ratlam Ratlam Ratlam,23.33111,75.04528,31-08-15,6.2
Madhya Pradesh Ratlam Ratlam Rattagarhkhera,23.13944,75.21611,31-08-15,3.7
Madhya Pradesh Ratlam Ratlam Sejawata,23.37694,75.06028,31-08-15,2.3
Madhya Pradesh Ratlam Sailana Sailana,23.45694,74.93278,31-08-15,4.1
Madhya Pradesh Ratlam Sailana Saser,23.39972,74.88694,31-08-15,4.5
Madhya Pradesh Ratlam Sailana Shivgarh,23.35194,74.85611,31-08-15,2.9
Madhya Pradesh Ratlam Sailana Shivgarh,23.34861,74.86167,31-08-15,1.2
Madhya Pradesh Rewa Gangev Baikunthpur,24.72833,81.40889,31-08-15,3.0
Madhya Pradesh Rewa Gangev Gangeo,24.75139,81.59583,31-08-15,7.7
Madhya Pradesh Rewa Gangev Garh,24.81556,81.64500,31-08-15,4.5
Madhya Pradesh Rewa Gangev Mangawan,24.64500,81.54333,31-08-15,6.0
Madhya Pradesh Rewa Gangev Tikura,24.67250,81.63667,31-08-15,8.0
Madhya Pradesh Rewa Jawa Barduhawan,24.97306,81.39111,31-08-15,17.8
Madhya Pradesh Rewa Jawa Dabhoura,25.11361,81.30194,31-08-15,2.9
Madhya Pradesh Rewa Jawa Jawa,24.96250,81.49167,31-08-15,18.0
Madhya Pradesh Rewa Jawa Senhuda,25.03028,81.36472,31-08-15,7.5
Madhya Pradesh Rewa Raipur Karchuliyan Gurh,24.50000,81.50056,31-08-15,11.8
Madhya Pradesh Rewa Rewa Amilki,24.42500,81.30833,31-08-15,9.0
August month Depth to Water Level (In mbgl) Data of Unconfined Aquifer STATE_UT DISTRICT BLOCK VILLAGE_NA LATITUDE LONGITUDE Date WL(mbgl) Madhya Pradesh Rewa Rewa Govindgarh,24.37083,81.30694,31-08-15,3.3
Madhya Pradesh Rewa Rewa Raipur,24.57833,81.43667,31-08-15,7.2
Madhya Pradesh Rewa Rewa Reethi,24.52194,81.38972,31-08-15,4.7
Madhya Pradesh Rewa Rewa Rewa,24.54389,81.30306,31-08-15,7.3
Madhya Pradesh Rewa Rewa Sagra,24.60111,81.35639,31-08-15,5.3
Madhya Pradesh Rewa Sirmour Bara,24.82056,81.09417,31-08-15,2.0
Madhya Pradesh Rewa Sirmour Semaria,24.79611,81.15194,31-08-15,13.5
Madhya Pradesh Rewa Sirmour Sirmaur,24.83389,81.36528,31-08-15,6.6
Madhya Pradesh Rewa Sirmour Sirmaur,24.83389,81.36528,31-08-15,6.6
Madhya Pradesh Rewa Teonthar Katra,24.91778,81.67361,31-08-15,0.4
Madhya Pradesh Rewa Teonthar Kuthla,24.96278,81.60083,31-08-15,9.1
Madhya Pradesh Rewa Teonthar Sohagi,24.98250,81.69056,31-08-15,3.9
Madhya Pradesh Rewa Teonthar Teonthar,24.98611,81.63611,31-08-15,8.6
Madhya Pradesh Sagar Banda Banda,24.04556,78.96722,31-08-15,2.0
Madhya Pradesh Sagar Banda Bara,24.04028,79.15417,31-08-15,11.7
Madhya Pradesh Sagar Banda Behrol,24.04972,78.74583,31-08-15,1.7
Madhya Pradesh Sagar Banda Dalpatpur,24.13417,79.01667,31-08-15,5.3
Madhya Pradesh Sagar Banda Manjla,23.93722,79.02139,31-08-15,13.1
Madhya Pradesh Sagar Banda Prahlad Pura,24.01833,79.04944,31-08-15,2.7
Madhya Pradesh Sagar Bina Bina,24.16528,78.19111,31-08-15,7.4
Madhya Pradesh Sagar Deori Deorikhas,23.38556,79.01556,31-08-15,2.2
Madhya Pradesh Sagar Deori Gourjhamar,23.51556,78.93944,31-08-15,11.8
Madhya Pradesh Sagar Jaisinagar Bhapel,23.80611,78.63806,31-08-15,1.3
Madhya Pradesh Sagar Jaisinagar Jaisingh Nagar,23.62611,78.57500,31-08-15,5.7
Madhya Pradesh Sagar Jaisinagar Sarkhedi,23.73611,78.58861,31-08-15,7.2
Madhya Pradesh Sagar Jaisinagar Sihora,23.79750,78.56083,31-08-15,5.3
Madhya Pradesh Sagar Jaisinagar Surkhi,23.62972,78.83333,31-08-15,4.3
Madhya Pradesh Sagar Kesli Kesli,23.42056,78.80556,31-08-15,1.5
Madhya Pradesh Sagar Kesli Nayanagar,23.48389,78.89583,31-08-15,11.9
Madhya Pradesh Sagar Khurai Khurai,24.05083,78.33222,31-08-15,14.1
Madhya Pradesh Sagar Khurai Khurai,24.03944,78.33333,31-08-15,10.5
Madhya Pradesh Sagar Malthone Bamhori Lal,24.24556,78.43278,31-08-15,0.6
Madhya Pradesh Sagar Malthone Bandri,24.04167,78.63972,31-08-15,0.9
Madhya Pradesh Sagar Malthone Barodia,24.21583,78.58333,31-08-15,4.6
Madhya Pradesh Sagar Malthone Khimlasa,24.20111,78.36306,31-08-15,2.4
Madhya Pradesh Sagar Malthone Naktapur,24.27639,78.54944,31-08-15,1.0
Madhya Pradesh Sagar Rahatgarh Hurra,23.72778,78.40528,31-08-15,7.2
Madhya Pradesh Sagar Rahatgarh Jaruakhera,23.97333,78.48194,31-08-15,5.0
Madhya Pradesh Sagar Rahatgarh Naryawali,23.90611,78.59250,31-08-15,1.6
Madhya Pradesh Sagar Rahatgarh Rahatgarh,23.78750,78.41806,31-08-15,2.3
Madhya Pradesh Sagar Rehli Garhakota,23.78389,79.12889,31-08-15,12.9
Madhya Pradesh Sagar Rehli Parsiya,23.79194,79.07056,31-08-15,5.5
August month Depth to Water Level (In mbgl) Data of Unconfined Aquifer STATE_UT DISTRICT BLOCK VILLAGE_NA LATITUDE LONGITUDE Date WL(mbgl) Madhya Pradesh Sagar Rehli Piparia,23.66222,78.99583,31-08-15,7.6
Madhya Pradesh Sagar Rehli Rehli,23.64056,79.06528,31-08-15,15.2
Madhya Pradesh Sagar Sagar Baroda,23.71583,78.90972,31-08-15,3.0
Madhya Pradesh Sagar Sagar Khajuria,23.93972,78.68639,31-08-15,3.7
Madhya Pradesh Sagar Sagar Parsoria,23.85389,78.93556,31-08-15,5.3
Madhya Pradesh Sagar Sagar Rehpura,23.71583,78.81361,31-08-15,1.4
Madhya Pradesh Sagar Sagar Sagar,23.83611,78.71278,31-08-15,15.8
Madhya Pradesh Sagar Sagar Sagar,23.83333,78.76750,31-08-15,3.4
Madhya Pradesh Sagar Shahgarh Hirapur,24.36556,79.21056,31-08-15,3.6
Madhya Pradesh Sagar Shahgarh Rurawan,24.18167,79.02500,31-08-15,1.7
Madhya Pradesh Sagar Shahgarh Shahgarh,24.32222,79.12500,31-08-15,1.1
Madhya Pradesh Sagar Shahgarh Shahgarh,24.31972,79.11944,31-08-15,3.2
Madhya Pradesh Satna Majhgawan Babupur,25.00417,80.80000,31-08-15,15.6
Madhya Pradesh Satna Majhgawan Birsinghpur,24.79750,80.96972,31-08-15,10.6
Madhya Pradesh Satna Majhgawan Chitrakoot,25.06667,80.81667,31-08-15,7.7
Madhya Pradesh Satna Majhgawan Chowraha,24.97833,80.79778,31-08-15,4.3
Madhya Pradesh Satna Majhgawan Jaitwara,24.73972,80.86722,31-08-15,17.2
Madhya Pradesh Satna Majhgawan Majhagawa,24.91056,80.81333,31-08-15,4.0
Madhya Pradesh Satna Majhgawan Majhgawan,24.91389,80.79722,31-08-15,17.1
Madhya Pradesh Satna Majhgawan Nakaila,25.01750,80.68611,31-08-15,7.4
Madhya Pradesh Satna Majhgawan Paldeo,25.11028,80.78278,31-08-15,6.5
Madhya Pradesh Satna Nagod Barethia,24.57639,80.68417,31-08-15,5.3
Madhya Pradesh Satna Nagod Dureha,24.45056,80.46083,31-08-15,2.6
Madhya Pradesh Satna Nagod Jaso,24.49861,80.50417,31-08-15,2.8
Madhya Pradesh Satna Nagod Nagod,24.57167,80.57778,31-08-15,7.7
Madhya Pradesh Satna Nagod Pathraundha,24.54028,80.65444,31-08-15,5.4
Madhya Pradesh Satna Nagod Singhpur,24.70167,80.58194,31-08-15,2.2
Madhya Pradesh Satna Rampur Baghelan Chorhata,24.38833,80.91667,31-08-15,2.8
Madhya Pradesh Satna Rampur Baghelan Kotar,24.69944,80.99500,31-08-15,3.8
Madhya Pradesh Satna Rampur Baghelan Rampur,24.51111,81.05639,31-08-15,0.6
Madhya Pradesh Satna Sohawal Barakalan,24.67056,80.78667,31-08-15,4.1
Madhya Pradesh Satna Sohawal Jhali,24.73194,80.68556,31-08-15,2.3
Madhya Pradesh Satna Sohawal Kothi,24.74722,80.77667,31-08-15,6.4
Madhya Pradesh Satna Sohawal Satna,24.56806,80.83194,31-08-15,6.1
Madhya Pradesh Satna Unchahara Bhatanwara,24.49194,80.85778,31-08-15,7.5
Madhya Pradesh Satna Unchahara Gobrao Kalan,24.44444,80.77917,31-08-15,2.0
Madhya Pradesh Satna Unchahara Pahari,24.39167,80.54722,31-08-15,9.0
Madhya Pradesh Satna Unchahara Paras Maniya,24.35028,80.61583,31-08-15,6.5
Madhya Pradesh Satna Unchahara Pondipithourabd,24.47167,80.75917,31-08-15,6.6
Madhya Pradesh Satna Unchahara Unchahara,24.36167,80.78111,31-08-15,6.5
Madhya Pradesh Sehore Ashta Ashta,23.02250,76.71583,31-08-15,0.8
Madhya Pradesh Sehore Ashta Jawar,23.00667,76.50583,31-08-15,5.0
August month Depth to Water Level (In mbgl) Data of Unconfined Aquifer STATE_UT DISTRICT BLOCK VILLAGE_NA LATITUDE LONGITUDE Date WL(mbgl) Madhya Pradesh Sehore Ashta Khachrod,22.87222,76.71750,31-08-15,1.1
Madhya Pradesh Sehore Budni Bhaya,22.73444,77.55583,31-08-15,9.9
Madhya Pradesh Sehore Budni Budhni,22.79667,77.68889,31-08-15,7.7
Madhya Pradesh Sehore Budni Budhni,22.79056,77.68333,31-08-15,7.5
Madhya Pradesh Sehore Budni Malibayan,22.75139,77.45361,31-08-15,3.6
Madhya Pradesh Sehore Budni Neelkachar,22.72222,77.50139,31-08-15,2.7
Madhya Pradesh Sehore Ichhawar Amlaha,23.11833,76.90333,31-08-15,1.0
Madhya Pradesh Sehore Ichhawar Ichhawar,23.03194,77.01889,31-08-15,2.7
Madhya Pradesh Sehore Ichhawar Kankad Kheda,23.10111,77.03556,31-08-15,3.6
Madhya Pradesh Sehore Ichhawar Nadan,22.89722,77.12222,31-08-15,3.2
Madhya Pradesh Sehore Nasrullaganj Larkui,22.81667,77.20917,31-08-15,1.2
Madhya Pradesh Sehore Nasrullaganj Rala,22.69028,77.31444,31-08-15,4.9
Madhya Pradesh Sehore Sehore Bhandeli,23.12417,77.26083,31-08-15,2.1
Madhya Pradesh Sehore Sehore Bilkisganj,23.14306,77.17306,31-08-15,9.0
Madhya Pradesh Sehore Sehore Chandbar,23.31750,77.04722,31-08-15,6.8
Madhya Pradesh Sehore Sehore Jattakheda,23.15333,76.96250,31-08-15,2.8
Madhya Pradesh Sehore Sehore Jharkheda,23.37222,77.18389,31-08-15,3.0
Madhya Pradesh Sehore Sehore Sehore,23.18472,77.06250,31-08-15,5.8
Madhya Pradesh Sehore Sehore Sehore,23.16167,77.05639,31-08-15,7.5
Madhya Pradesh Seoni Barghat Ari,21.94722,79.71194,31-08-15,2.7
Madhya Pradesh Seoni Barghat Dharamkuan,21.87500,79.76167,31-08-15,9.2
Madhya Pradesh Seoni Barghat Kalyanpur,21.96056,79.81167,31-08-15,2.4
Madhya Pradesh Seoni Barghat Kauria,22.01722,79.84306,31-08-15,3.9
Madhya Pradesh Seoni Chhapara Chhapara,22.39389,79.54583,31-08-15,4.6
Madhya Pradesh Seoni Chhapara Ghunai,22.44111,79.56528,31-08-15,0.7
Madhya Pradesh Seoni Dhanaura Dhanaura,22.52944,79.83778,31-08-15,1.7
Madhya Pradesh Seoni Dhanaura Khamaria,22.59861,79.79111,31-08-15,6.2
Madhya Pradesh Seoni Dhanaura Kudari,22.40750,79.81250,31-08-15,5.9
Madhya Pradesh Seoni Dhanaura Mehta,22.63056,79.86611,31-08-15,7.3
Madhya Pradesh Seoni Kahnapas(Ghansaur) Ghansor,22.65417,79.95250,31-08-15,3.3
Madhya Pradesh Seoni Kahnapas(Ghansaur) Gorakhpur,22.74250,79.91361,31-08-15,0.0
Madhya Pradesh Seoni Kahnapas(Ghansaur) Kuropar,22.63806,80.03528,31-08-15,2.3
Madhya Pradesh Seoni Kahnapas(Ghansaur) Masurbhanwari,22.63750,80.14389,31-08-15,4.4
Madhya Pradesh Seoni Keolari Banjal,22.30611,79.99861,31-08-15,7.0
Madhya Pradesh Seoni Keolari Dhangada,22.32083,79.86139,31-08-15,6.0
Madhya Pradesh Seoni Keolari Keolari,22.37139,79.91083,31-08-15,2.6
Madhya Pradesh Seoni Keolari Pandiachhappara,22.12639,80.00222,31-08-15,3.1
Madhya Pradesh Seoni Keolari Ugli,22.25750,80.06306,31-08-15,0.8
Madhya Pradesh Seoni Kurai Khawasa,21.76194,79.47194,31-08-15,7.4
Madhya Pradesh Seoni Kurai Kurai,21.80639,79.50083,31-08-15,4.7
Madhya Pradesh Seoni Kurai Piparia,21.78278,79.48778,31-08-15,4.2
Madhya Pradesh Seoni Kurai Rukhar,21.87389,79.53056,31-08-15,7.3
August month Depth to Water Level (In mbgl) Data of Unconfined Aquifer STATE_UT DISTRICT BLOCK VILLAGE_NA LATITUDE LONGITUDE Date WL(mbgl) Madhya Pradesh Seoni Kurai Suktara,21.93417,79.52306,31-08-15,5.1
Madhya Pradesh Seoni Lakhnadon Banjari,22.81806,79.75833,31-08-15,1.8
Madhya Pradesh Seoni Lakhnadon Dargada,22.92861,79.63750,31-08-15,1.0
Madhya Pradesh Seoni Lakhnadon Dhuma,22.75000,79.72278,31-08-15,4.5
Madhya Pradesh Seoni Lakhnadon Gaurabibi,22.70222,79.51306,31-08-15,2.0
Madhya Pradesh Seoni Lakhnadon Gharghatia,22.67278,79.78972,31-08-15,0.9
Madhya Pradesh Seoni Lakhnadon Lakhnadon,22.59861,79.61250,31-08-15,2.2
Madhya Pradesh Seoni Lakhnadon Madai,22.54028,79.59500,31-08-15,2.2
Madhya Pradesh Seoni Lakhnadon Makarjhir,22.69056,79.68333,31-08-15,1.8
Madhya Pradesh Seoni Lakhnadon Makarjhir,22.60611,79.72806,31-08-15,3.1
Madhya Pradesh Seoni Lakhnadon Nagan Deori,22.81806,79.66639,31-08-15,3.4
Madhya Pradesh Seoni Seoni Amagarh,22.01194,79.61250,31-08-15,5.7
Madhya Pradesh Seoni Seoni Bamandehi,22.04611,79.57972,31-08-15,9.1
Madhya Pradesh Seoni Seoni Bamhodi,22.06444,79.65806,31-08-15,6.1
Madhya Pradesh Seoni Seoni Chunatola,22.14694,79.66806,31-08-15,2.8
Madhya Pradesh Seoni Seoni Kaniwara,22.21194,79.73972,31-08-15,1.3
Madhya Pradesh Seoni Seoni Nandora,22.02000,79.53694,31-08-15,0.8
Madhya Pradesh Seoni Seoni Palari,22.30806,79.80917,31-08-15,3.4
Madhya Pradesh Seoni Seoni Pipardahi,22.05056,79.41250,31-08-15,4.1
Madhya Pradesh Seoni Seoni Rahiwara,22.22028,79.53556,31-08-15,2.5
Madhya Pradesh Seoni Seoni Seoni,22.09361,79.54722,31-08-15,9.1
Madhya Pradesh Seoni Seoni Seoni,22.09361,79.54722,31-08-15,0.7
Madhya Pradesh Shahdol Beohari Beohari,24.03167,81.37778,31-08-15,9.3
Madhya Pradesh Shahdol Beohari Pasgari,24.09806,81.43139,31-08-15,6.4
Madhya Pradesh Shahdol Burhar Bahgad,23.35472,81.66667,31-08-15,7.1
Madhya Pradesh Shahdol Burhar Bhikhampur,23.44083,81.67278,31-08-15,6.5
Madhya Pradesh Shahdol Burhar Burhar,23.22500,81.52444,31-08-15,13.4
Madhya Pradesh Shahdol Burhar Marjad,23.27083,81.58722,31-08-15,2.3
Madhya Pradesh Shahdol Gohparu Gohparu,23.49083,81.40944,31-08-15,5.5
Madhya Pradesh Shahdol Gohparu Sarsi,23.58111,81.40083,31-08-15,5.2
Madhya Pradesh Shahdol Jaisinghnagar Amjhor,23.66667,81.54583,31-08-15,5.4
Madhya Pradesh Shahdol Jaisinghnagar Bansukli,23.78667,81.61611,31-08-15,7.5
Madhya Pradesh Shahdol Jaisinghnagar Jaisinghnagar,23.67833,81.39667,31-08-15,15.3
Madhya Pradesh Shahdol Jaisinghnagar Jaisinghnagar,23.67833,81.39667,31-08-15,8.6
Madhya Pradesh Shahdol Jaisinghnagar Kanadi (Khurd),23.75611,81.36111,31-08-15,8.4
Madhya Pradesh Shahdol Jaisinghnagar Karki,23.80833,81.38806,31-08-15,8.4
Madhya Pradesh Shahdol Jaisinghnagar Sanousi,23.94861,81.45833,31-08-15,10.0
Madhya Pradesh Shahdol Jaisinghnagar Sidi,23.69167,81.66528,31-08-15,11.0
Madhya Pradesh Shahdol Jaisinghnagar Tihki,23.92833,81.36667,31-08-15,7.1
